# Title: January - December 2024 Texas County Precipitation
# Units: Inches
# Note: Period of Record: 131 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean,Pctavg,Percent of Average
TX-379,Rains County,Texas,58.31,17.19,126,41.12,141.8
TX-381,Randall County,Texas,19.33,-0.31,66,19.64,98.4
TX-383,Reagan County,Texas,13.47,-4,27,17.47,77.1
TX-385,Real County,Texas,16.91,-10.12,9,27.03,62.6
TX-387,Red River County,Texas,58.23,11.95,115,46.28,125.8
TX-389,Reeves County,Texas,5.88,-5.6,10,11.48,51.2
TX-391,Refugio County,Texas,27.67,-6.05,30,33.72,82.1
TX-393,Roberts County,Texas,23.67,2.71,99,20.96,112.9
TX-395,Robertson County,Texas,44.87,7.32,100,37.55,119.5
TX-397,Rockwall County,Texas,47.62,8.58,111,39.04,122
TX-399,Runnels County,Texas,29.46,5.68,105,23.78,123.9
TX-401,Rusk County,Texas,69.81,24.15,131,45.66,152.9
TX-403,Sabine County,Texas,80.35,28.32,131,52.03,154.4
TX-405,San Augustine County,Texas,78.41,27.76,131,50.65,154.8
TX-407,San Jacinto County,Texas,72.2,24.45,129,47.75,151.2
TX-409,San Patricio County,Texas,26.24,-4.35,49,30.59,85.8
TX-411,San Saba County,Texas,28.18,0.56,74,27.62,102
TX-413,Schleicher County,Texas,17.75,-4.25,36,22,80.7
TX-415,Scurry County,Texas,21.82,1.28,80,20.54,106.2
TX-417,Shackelford County,Texas,31.69,6.16,109,25.53,124.1
TX-419,Shelby County,Texas,78.78,29.66,131,49.12,160.4
TX-421,Sherman County,Texas,18.13,0.31,78,17.82,101.7
TX-423,Smith County,Texas,59.13,15.72,124,43.41,136.2
TX-425,Somervell County,Texas,42.23,10.99,121,31.24,135.2
TX-427,Starr County,Texas,19.89,-0.25,70,20.14,98.8
TX-429,Stephens County,Texas,34.59,7.79,111,26.8,129.1
TX-431,Sterling County,Texas,17,-3.09,47,20.09,84.6
TX-433,Stonewall County,Texas,28.41,6.12,111,22.29,127.5
TX-435,Sutton County,Texas,16.76,-5.73,25,22.49,74.5
TX-437,Swisher County,Texas,20.16,0.3,77,19.86,101.5
TX-439,Tarrant County,Texas,36.63,3.12,86,33.51,109.3
TX-441,Taylor County,Texas,30.8,6.7,110,24.1,127.8
TX-443,Terrell County,Texas,9.78,-3.83,27,13.61,71.8
TX-445,Terry County,Texas,14.05,-3.36,37,17.41,80.7
TX-447,Throckmorton County,Texas,31.22,5.19,104,26.03,119.9
TX-449,Titus County,Texas,58.06,12.91,118,45.15,128.6
TX-451,Tom Green County,Texas,20.35,-1.55,53,21.9,92.9
TX-453,Travis County,Texas,29.96,-2.78,47,32.74,91.5
